Driver,driver_URL,Season,Age,Primary Sponsor,Car #s,Owner(s),Car(s),Races,P,W,Pod,T5,T10,RAF,AvSt,AvFn,Adj_Pts,RAF+,Start-,Finish-,Pts+,W vs. All,L vs. All,W% vs. All,W vs. Car,L vs. Car,W% vs. Car,W vs. Grid,L vs. Grid,W% vs. Grid,W vs. Team,L vs. Team,W% vs. Team,tmate_W_vs_all,tmate_L_vs_all,SOS%,Adj W%,Composite%
Butch Gilliland,"<a href=""https://www.racing-reference.info/driver/Butch_Gilliland/"">Butch Gilliland</a>",1994,36,Gilliland Racing,36,Butch Gilliland,Chevrolet,1,0,0,0,0,0,1,14,27,7.990981574,132.5605901,67.08311114,129.3745715,34.20840279,16,26,0.380952381,9,8,0.529411765,2,2,0.5,0,0,,0,0,,,0.456521739
Butch Gilliland,"<a href=""https://www.racing-reference.info/driver/Butch_Gilliland/"">Butch Gilliland</a>",1995,37,Ultra Wheels,38,Bill Stroppe,Ford,1,0,0,0,0,0,0,33,42,0,0,158.4899162,201.7144388,0,1,41,0.023809524,0,22,0,0,4,0,0,0,,0,0,,,0.009803922
Butch Gilliland,"<a href=""https://www.racing-reference.info/driver/Butch_Gilliland/"">Butch Gilliland</a>",1997,39,Stroppe Motorsports,38,Bill Stroppe,Ford,1,0,0,0,0,0,1,28,24,10.64545976,122.2621185,128.5295406,110.1681777,47.7521564,20,23,0.465116279,14,8,0.636363636,2,2,0.5,0,0,,0,0,,,0.54368932
Butch Gilliland,"<a href=""https://www.racing-reference.info/driver/Butch_Gilliland/"">Butch Gilliland</a>",1998,40,Cartoon Network / Happy Birthday NASCAR,9,Harry Melling,Ford,1,0,0,0,0,0,1,40,24,10.64545976,121.9072165,181.8181818,109.0909091,48.24300089,19,23,0.452380952,11,11,0.5,3,1,0.75,0,0,,0,0,,,0.519607843
Butch Gilliland,"<a href=""https://www.racing-reference.info/driver/Butch_Gilliland/"">Butch Gilliland</a>",1999,41,Ralph's / Food 4 Less / Coca-Cola,38,Richard Hilton,Ford,1,0,0,0,0,0,0,27,43,0,0,122.7272727,195.4545455,0,0,42,0,0,19,0,0,4,0,0,0,,0,0,,,0
Butch Hartman,"<a href=""https://www.racing-reference.info/driver/Butch_Hartman/"">Butch Hartman</a>",1972,32,Truck Equipment,90,Junie Donlavey,Ford,1,0,0,0,1,1,1,26,5,58.55080694,185.9594384,128.6989743,24.74980275,239.0662054,39,4,0.906976744,7,0,1,4,0,1,1,0,1,3,40,0.071428571,1,0.95505618
Butch Hartman,"<a href=""https://www.racing-reference.info/driver/Butch_Hartman/"">Butch Hartman</a>",1977,37,Hartman Autocar,75,Butch Hartman,Chevrolet,11,0,0,0,0,2,6,21.81818182,20.63636364,18.48110282,90.37016026,117.6486879,111.2760507,69.82764469,199,216,0.479518072,135,139,0.49270073,31,13,0.704545455,0,0,,0,0,,,0.520632133
Butch Hartman,"<a href=""https://www.racing-reference.info/driver/Butch_Hartman/"">Butch Hartman</a>",1978,38,Hartman Autocar,75,Butch Hartman,Chevrolet,1,0,0,0,0,0,0,27,36,2.255175294,0,145.5286199,194.0381598,8.536186555,4,35,0.102564103,3,19,0.136363636,0,4,0,0,0,,0,0,,,0.101010101
Butch Hartman,"<a href=""https://www.racing-reference.info/driver/Butch_Hartman/"">Butch Hartman</a>",1979,39,Hartman Autocar,75,Butch Hartman,Chevrolet,1,0,0,0,0,0,1,27,14,24.99808904,166.4110429,147.4852741,76.47384584,93.41436224,22,13,0.628571429,12,8,0.6,4,0,1,0,0,,0,0,,,0.681318681
Butch Leitzinger,"<a href=""https://www.racing-reference.info/driver/Butch_Leitzinger/"">Butch Leitzinger</a>",1994,25,Bobcat / McIntosh Equipment,3,A.J. Parker,Chevrolet,1,0,0,0,0,0,0,38,31,5.105407172,0,182.0827303,148.5411747,21.85561603,9,30,0.230769231,2,13,0.133333333,3,1,0.75,0,0,,0,0,,,0.294117647
Butch Leitzinger,"<a href=""https://www.racing-reference.info/driver/Butch_Leitzinger/"">Butch Leitzinger</a>",1995,26,Kendall,40,Dick Brooks,Pontiac,1,0,0,0,0,0,1,21,12,29.69150682,125.1246261,100.8572194,57.6326968,126.80458,28,11,0.717948718,3,1,0.75,4,0,1,0,0,,0,0,,,0.793650794
Butch Leitzinger,"<a href=""https://www.racing-reference.info/driver/Butch_Leitzinger/"">Butch Leitzinger</a>",1996,27,Cartoon Network,29,Gary Bechtel,Chevrolet,1,0,0,0,0,0,1,17,20,15.10584682,124.876115,81.41391106,95.78107184,64.74523645,19,19,0.5,4,7,0.363636364,2,2,0.5,0,0,,0,0,,,0.460526316
Butch Leitzinger,"<a href=""https://www.racing-reference.info/driver/Butch_Leitzinger/"">Butch Leitzinger</a>",2007,38,Caterpillar,23,Bill Davis,Toyota,1,0,0,0,0,0,1,30,28,7.207573876,116.3909774,136.3636364,127.2727273,32.66321988,15,27,0.357142857,3,2,0.6,3,1,0.75,1,0,1,2,40,0.048780488,1,0.583333333
Butch Lindley,"<a href=""https://www.racing-reference.info/driver/Butch_Lindley/"">Butch Lindley</a>",1979,31,Kencoal Mining,12,Kennie Childers,Chevrolet,1,0,0,0,0,0,0,14,28,7.207573876,0,76.47384584,152.9476917,26.93369545,2,27,0.068965517,2,19,0.095238095,0,4,0,0,0,,0,0,,,0.068965517
Butch Lindley,"<a href=""https://www.racing-reference.info/driver/Butch_Lindley/"">Butch Lindley</a>",1981,33,Lindley Racing,26,Butch Lindley,Chevrolet,3,0,0,0,0,0,0,10.33333333,25.33333333,9.44719885,0,55.60922456,136.3322925,35.81817685,17,73,0.188888889,2,8,0.2,1,11,0.083333333,0,0,,0,0,,,0.158227848
Butch Lindley,"<a href=""https://www.racing-reference.info/driver/Butch_Lindley/"">Butch Lindley</a>",1982,34,Zervakis Racing,1,Emanuel Zervakis,Buick,4,0,0,1,1,1,1,12.75,20,27.89041172,43.97689769,68.779414,107.8892769,105.5772397,43,76,0.361344538,15,31,0.326086957,7,9,0.4375,0,0,,0,0,,,0.367272727
Butch Lindley,"<a href=""https://www.racing-reference.info/driver/Butch_Lindley/"">Butch Lindley</a>",1983,35,Miller Time,"1, 32","Emanuel Zervakis, Bill Terry",Buick,2,0,0,0,0,0,1,16.5,18,21.06838969,81.76291793,88.05237316,96.05713436,80.49888981,25,34,0.423728814,7,6,0.538461538,5,3,0.625,0,0,,0,0,,,0.504273504
Butch Lindley,"<a href=""https://www.racing-reference.info/driver/Butch_Lindley/"">Butch Lindley</a>",1985,37,Carolina Tool,16,Bobby Hawkins,Chevrolet,1,0,0,0,0,0,0,17,19,16.43623355,0,87.50863686,97.80377061,65.04795963,11,18,0.379310345,5,9,0.357142857,1,3,0.25,0,0,,0,0,,,0.342465753
Butch Miller,"<a href=""https://www.racing-reference.info/driver/Butch_Miller/"">Butch Miller</a>",1986,34,Miller Racing,8,Leroy Throop,"Buick, Chevrolet",3,0,0,0,0,0,2,23.33333333,23.33333333,12.95835099,110.2719033,118.5559835,118.5559835,51.94727809,44,67,0.396396396,14,18,0.4375,9,3,0.75,0,0,,0,0,,,0.484304933
Butch Miller,"<a href=""https://www.racing-reference.info/driver/Butch_Miller/"">Butch Miller</a>",1987,35,Lane Automotive,8,Leroy Throop,Chevrolet,2,0,0,0,0,0,0,35,37.5,1.549142384,0,176.1126249,188.6920981,6.276700354,8,73,0.098765432,3,27,0.1,1,7,0.125,0,0,,0,0,,,0.104046243
Butch Miller,"<a href=""https://www.racing-reference.info/driver/Butch_Miller/"">Butch Miller</a>",1988,36,Slender You Figure Salons,31,Bob Clark,Oldsmobile,2,0,0,0,0,0,0,8.5,21,14.56809462,0,42.27453581,104.4429708,59.8214605,26,40,0.393939394,8,6,0.571428571,3,5,0.375,0,1,0,13,22,0.352941176,0,0.38028169
Butch Miller,"<a href=""https://www.racing-reference.info/driver/Butch_Miller/"">Butch Miller</a>",1989,37,Phoenix Construction,"51, 1",Leroy Throop,Chevrolet,9,0,0,0,0,0,2,21.66666667,33,5.143237243,32.61790042,108.6543354,165.4889108,20.96364796,47,288,0.140298507,6,54,0.1,4,32,0.111111111,0,0,,0,0,,,0.125208681
Butch Miller,"<a href=""https://www.racing-reference.info/driver/Butch_Miller/"">Butch Miller</a>",1990,38,Banquet Frozen Foods,98,Travis Carter,Chevrolet,23,0,0,0,0,1,19,27.91304348,20.2173913,16.84107377,118.0275716,140.429496,101.7129527,68.4119909,420,442,0.487238979,72,105,0.406779661,47,37,0.55952381,0,0,,0,0,,,0.484536082
Butch Miller,"<a href=""https://www.racing-reference.info/driver/Butch_Miller/"">Butch Miller</a>",1994,42,RaDiUs,55,Ray DeWitt,Ford,2,0,0,0,0,0,2,39.5,19,16.48966855,132.5605901,189.2702064,91.04136513,70.59022953,46,36,0.56097561,23,21,0.522727273,3,2,0.6,0,0,,0,0,,,0.547368421
Butch Mock,"<a href=""https://www.racing-reference.info/driver/Butch_Mock/"">Butch Mock</a>",1978,26,,75,Rahmoc Enterprises,Chevrolet,2,0,0,0,0,0,2,32.5,25,9.733737668,161.6084977,175.1733387,134.7487221,36.84369939,30,48,0.384615385,15,29,0.340909091,2,6,0.25,0,0,,0,0,,,0.343434343
Butch Mock,"<a href=""https://www.racing-reference.info/driver/Butch_Mock/"">Butch Mock</a>",1979,27,,75,Rahmoc Enterprises,Buick,1,0,0,0,0,0,0,34,39,0.843109474,0,185.722197,213.0342849,3.150582178,2,38,0.05,0,6,0,0,4,0,0,0,,0,0,,,0.029411765
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1972,33,Pop Kola,"3, 98, 28","Ray Fox, James Hylton, Hoss Ellington","Plymouth, Mercury, Chevrolet",5,0,0,0,1,4,4,11.8,13,40.67143353,148.7675507,58.40953449,64.34948715,166.0637281,143,60,0.704433498,20,11,0.64516129,15,5,0.75,1,0,1,34,5,0.894736842,1,0.717451524
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1973,34,Kar-Kare,11,Richard Howard,Chevrolet,28,5,4,14,16,19,20,4.5,9.964285714,56.86394484,131.9822046,22.35140917,49.49240602,230.3715021,789,251,0.758653846,266,75,0.780058651,75,37,0.669642857,2,0,1,54,25,0.701298701,1,0.750681199
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1974,35,Kar-Kare,11,"Richard Howard, Junior Johnson",Chevrolet,30,3,10,18,21,22,23,3.933333333,6.7,67.37590314,165.5197854,20.88409455,35.57375427,257.1588697,872,171,0.836049856,490,90,0.844827586,87,33,0.725,12,4,0.75,389,175,0.702554745,0.876327769,0.824885985
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1975,36,Holly Farms,11,Junior Johnson,Chevrolet,27,3,3,9,13,13,13,6.518518519,14.77777778,43.76196643,92.40910635,35.1879567,79.7726973,163.663644,555,372,0.598705502,316,186,0.629482072,54,54,0.5,0,0,,0,0,,,0.593736775
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1976,37,Holly Farms,11,Junior Johnson,Chevrolet,30,2,9,18,22,23,25,5.066666667,8.2,66.25410065,138.8451444,27.54783562,44.58399712,249.0477322,812,216,0.789883268,538,136,0.798219585,86,34,0.716666667,0,0,,0,0,,,0.781512605
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1977,38,Holly Farms,11,Junior Johnson,Chevrolet,30,3,9,19,25,27,30,3.966666667,4.5,74.2589533,165.6786271,21.38918507,24.26504189,280.5745879,927,105,0.898255814,626,56,0.917888563,89,31,0.741666667,0,0,,0,0,,,0.881432545
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1978,39,1st National City Travelers Checks,11,Junior Johnson,Oldsmobile,30,8,10,17,23,24,28,3.6,6.033333333,70.19672148,150.8345979,19.40381598,32.51935827,265.7054251,884,151,0.85410628,88,14,0.862745098,89,31,0.741666667,0,0,,0,0,,,0.823734729
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1979,40,Busch,11,Junior Johnson,"Oldsmobile, Chevrolet",31,1,4,12,19,22,25,5.258064516,8.580645161,55.80592329,134.202454,28.72174395,46.87106681,208.5389297,819,235,0.777039848,284,78,0.784530387,70,54,0.564516129,0,0,,0,0,,,0.733069481
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1980,41,Busch,11,Junior Johnson,"Chevrolet, Oldsmobile",31,14,6,14,19,22,26,3.096774194,8.967741935,58.47634564,139.7849462,16.42695414,47.56972136,224.83303,842,247,0.77318641,525,148,0.780089153,71,53,0.572580645,0,0,,0,0,,,0.742408734
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1981,42,Valvoline,27,M.C. Anderson,"Oldsmobile, Buick",18,2,2,5,6,10,11,9.222222222,13.11111111,41.71038074,104.3429653,49.62973805,70.55794084,158.1410339,450,218,0.673652695,177,111,0.614583333,46,26,0.638888889,0,0,,0,0,,,0.644908616
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1982,43,Valvoline,27,M.C. Anderson,Buick,16,2,3,6,8,8,8,8.75,15.75,45.59820778,87.95379538,47.20155863,84.96280553,172.6088865,366,236,0.607973422,191,121,0.612179487,34,30,0.53125,0,0,,0,0,,,0.596491228
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1983,44,Hardee's,28,Harry Ranier,"Pontiac, Chevrolet",16,3,4,4,4,8,8,8,16.5625,39.60232091,81.76291793,42.69205971,88.38590488,151.314026,357,249,0.589108911,113,84,0.573604061,36,28,0.5625,0,0,,0,0,,,0.578821656
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1984,45,Hardee's,28,Harry Ranier,Chevrolet,16,4,3,7,10,10,14,7.375,7.375,58.34903138,132.9951857,38.38251225,38.38251225,228.4793635,511,102,0.83360522,272,59,0.821752266,43,21,0.671875,0,0,,0,0,,,0.801436969
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1985,46,Hardee's,28,Harry Ranier,Ford,16,0,2,6,6,7,7,9.375,18.625,38.53630312,72.08728278,48.25843944,95.87343303,152.5110897,348,282,0.552380952,60,66,0.476190476,33,31,0.515625,0,0,,0,0,,,0.527240773
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1986,47,Hardee's,28,Harry Ranier,Ford,16,1,0,2,2,5,6,12.8125,21.3125,23.08920224,62.02794562,65.09993736,108.2881885,92.55970997,314,325,0.491392801,58,72,0.446153846,28,36,0.4375,0,0,,0,0,,,0.469264069
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1987,48,Hardee's,29,Cale Yarborough,Oldsmobile,16,0,0,0,2,4,7,20.25,24.75,18.2372247,70.97364568,101.893733,124.5367847,73.89223606,262,380,0.408099688,40,55,0.421052632,24,40,0.375,0,0,,0,0,,,0.402573529
Cale Yarborough,"<a href=""https://www.racing-reference.info/driver/Cale_Yarborough/"">Cale Yarborough</a>",1988,49,Hardee's,29,Cale Yarborough,Oldsmobile,10,0,0,0,0,3,6,26.9,23.5,16.89193263,89.1677675,133.7864721,116.8766578,69.36391525,182,225,0.447174447,37,40,0.480519481,21,19,0.525,0,0,,0,0,,,0.471567268
Carl Adams,"<a href=""https://www.racing-reference.info/driver/Carl_Adams/"">Carl Adams</a>",1972,29,Marck Motors / Quaker State,"39W, 09W",Paul Burchard,Ford,2,0,0,0,0,1,2,32.5,18.5,26.55243364,185.9594384,160.8737179,91.57427017,108.4150652,54,35,0.606741573,14,9,0.608695652,7,1,0.875,1,0,1,5,45,0.102040816,1,0.68852459
Carl Adams,"<a href=""https://www.racing-reference.info/driver/Carl_Adams/"">Carl Adams</a>",1973,30,Marck Motors,9,Richard Mummert,Ford,2,0,0,0,0,0,1,28,17.5,19.97407451,92.38754325,139.0754348,86.92214678,80.92047709,45,33,0.576923077,8,7,0.533333333,6,2,0.75,0,0,,0,0,,,0.607142857
Carl Adams,"<a href=""https://www.racing-reference.info/driver/Carl_Adams/"">Carl Adams</a>",1974,31,Marck Motors,"56, 56W",Richard Mummert,Ford,4,0,0,0,0,0,3,32.25,23.25,14.55855135,161.9215292,171.2318769,123.4462368,55.56675954,68,89,0.433121019,11,10,0.523809524,9,7,0.5625,0,0,,0,0,,,0.479087452
Carl Adams,"<a href=""https://www.racing-reference.info/driver/Carl_Adams/"">Carl Adams</a>",1975,32,TraveLodge,"56, 65",Richard Mummert,Ford,20,0,0,0,0,4,14,24.1,18.2,22.7537286,134.3486239,130.095474,98.24637457,85.09576787,338,344,0.495601173,49,56,0.466666667,47,31,0.602564103,0,0,,0,0,,,0.518272425
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2004,24,Roush Racing,99,Jack Roush,Ford,13,0,0,1,1,5,11,19.84615385,18.61538462,26.85756545,111.6663388,90.20979021,84.61538462,121.7128788,317,229,0.580586081,60,58,0.508474576,25,27,0.480769231,14,38,0.269230769,1541,643,0.704971857,0.468182627,0.508522473
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2005,25,Office Depot,99,Jack Roush,Ford,36,2,4,6,13,18,35,18.91666667,13.97222222,40.3514065,118.503937,85.98484848,63.51010101,182.864149,1045,467,0.691137566,168,114,0.595744681,90,50,0.642857143,66,78,0.458333333,4176,1872,0.694105691,0.657535445,0.659101552
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2006,26,Office Depot,99,Jack Roush,Ford,36,0,0,5,10,20,33,19.30555556,15.25,37.22098303,107.2562358,87.75252525,69.31818182,168.6777234,999,513,0.660714286,177,102,0.634408602,98,46,0.680555556,82,68,0.546666667,3837,2463,0.612845528,0.656221468,0.657933318
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2007,27,Office Depot,99,Jack Roush,Ford,36,1,3,7,11,15,32,16.77777778,13.91666667,39.76030463,103.4586466,76.26262626,63.25757576,180.1853987,1047,465,0.692460317,207,82,0.716262976,93,51,0.645833333,93,51,0.645833333,3379,2669,0.563685637,0.702014154,0.694253644
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2008,28,Office Depot,99,Jack Roush,Ford,36,1,9,17,19,27,34,12.27777778,9.5,58.89294785,105.3314121,55.80808081,43.18181818,266.890543,1206,306,0.797619048,206,43,0.827309237,110,34,0.763888889,112,32,0.777777778,3855,2193,0.6475271,0.865407625,0.828609237
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2009,29,Aflac,99,Jack Roush,Ford,36,0,0,3,7,14,33,19.66666667,15.05555556,32.23680628,110,89.39393939,68.43434343,146.0904751,1006,506,0.665343915,167,72,0.69874477,87,55,0.612676056,91,53,0.631944444,3483,2565,0.58096206,0.70418182,0.68087925
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2010,30,Aflac,99,Jack Roush,Ford,36,3,2,6,9,19,34,15.19444444,11.77777778,41.49970212,118.8617886,69.06565657,53.53535354,188.067985,1124,388,0.743386243,307,90,0.773299748,97,45,0.683098592,67,41,0.62037037,2865,1671,0.637759711,0.742073639,0.740613483
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2011,31,Aflac,99,Jack Roush,Ford,36,4,1,12,19,26,36,9.388888889,9.305555556,52.64556096,125.445705,42.67676768,42.2979798,238.57869,1213,299,0.802248677,321,64,0.833766234,103,41,0.715277778,79,29,0.731481481,2911,1625,0.650858175,0.835478805,0.80913811
Carl Edwards,"<a href=""https://www.racing-reference.info/driver/Carl_Edwards/"">Carl Edwards</a>",2012,32,Fastenal,99,Jack Roush,Ford,36,1,0,0,3,13,34,14.5,15.55555556,28.53485279,126.3612792,65.90909091,70.70707071,129.3139948,988,524,0.653439153,291,105,0.734848485,76,66,0.535211268,26,50,0.342105263,2394,798,0.75224647,0.612231777,0.640526869
